"","price","date_sold","suburb","num_bath","num_bed","num_parking","property_size","type","suburb_population","suburb_median_income","suburb_sqkm","suburb_lat","suburb_lng","suburb_elevation","cash_rate","property_inflation_index","km_from_cbd","year","type_grouped","price_per_size"
"29",2300000,2016-01-25,"Concord",3,5,2,556,"House",14533,39052,5.058,-33.85608,151.10677,6,2,150.9,9.6,"2016","House",4136.69064748201
"30",940000,2016-01-25,"Acacia Gardens",2,4,2,560,"House",3798,47060,1.001,-33.73411,150.91377,88,2,150.9,31.04,"2016","House",1678.57142857143
"31",695000,2016-01-25,"Wetherill Park",1,3,2,550,"House",6127,25688,11.214,-33.84214,150.89843,43,2,150.9,28.94,"2016","House",1263.63636363636
"32",930000,2016-01-26,"Picnic Point",1,4,5,607,"House",6160,40560,3.859,-33.97301,151.00632,33,2,150.9,22.31,"2016","House",1532.12520593081
"33",2300000,2016-01-27,"Dolans Bay",5,5,6,1151,"House",598,46800,0.259,-34.06337,151.12578,26,2,150.9,23.32,"2016","House",1998.26238053866
"34",670000,2016-01-27,"North Avoca",2,4,2,556,"House",2200,45084,1.497,-33.45608,151.43598,18,2,150.9,49.98,"2016","House",1205.03597122302
"35",557000,2016-01-27,"Bensville",2,3,2,556,"House",2545,36764,4.925,-33.49914,151.39045,27,2,150.9,43.91,"2016","House",1001.79856115108
"36",558000,2016-01-28,"Chittaway Bay",2,4,3,771,"House",2028,31668,1.116,-33.32678,151.44557,3,2,150.9,63.59,"2016","House",723.735408560311
"37",550000,2016-01-28,"Kincumber",1,3,1,618,"House",7093,29432,9.914,-33.47252,151.40208,24,2,150.9,47.05,"2016","House",889.967637540453
"38",2015000,2016-01-29,"Concord",2,4,2,581,"House",14533,39052,5.058,-33.85608,151.10677,6,2,150.9,9.6,"2016","House",3468.15834767642
"39",2000000,2016-01-29,"Greenhills Beach",4,5,5,669,"House",792,59592,0.539,-34.03624,151.1585,6,2,150.9,19.56,"2016","House",2989.53662182362
"40",936000,2016-01-29,"North Rocks",1,3,1,710,"House",7965,40092,5.462,-33.77572,151.01474,92,2,150.9,20.61,"2016","House",1318.30985915493
"41",1500000,2016-01-30,"North Rocks",4,5,3,987,"House",7965,40092,5.462,-33.77572,151.01474,92,2,150.9,20.61,"2016","House",1519.75683890578
"42",712000,2016-01-30,"Bass Hill",1,3,3,758,"House",9069,24388,2.929,-33.90028,150.99309,40,2,150.9,20.43,"2016","House",939.313984168865
"43",646000,2016-01-30,"North Avoca",1,1,2,601,"House",2200,45084,1.497,-33.45608,151.43598,18,2,150.9,49.98,"2016","House",1074.87520798669
"44",1180000,2016-01-31,"North Rocks",3,4,2,720,"House",7965,40092,5.462,-33.77572,151.01474,92,2,150.9,20.61,"2016","House",1638.88888888889
"45",1930000,2016-02-13,"Croydon",3,4,4,506,"House",10612,34996,2.435,-33.88062,151.1169,28,2,150.9,8.77,"2016","House",3814.22924901186
"46",1670000,2016-02-13,"Elanora Heights",2,4,2,800,"House",4357,44460,3.877,-33.70172,151.27318,105,2,150.9,19.05,"2016","House",2087.5
"47",1600000,2016-02-13,"Leichhardt",1,4,0,177,"House",14625,56784,2.595,-33.88143,151.15595,31,2,150.9,5.31,"2016","House",9039.54802259887
"48",850000,2016-02-13,"Chittaway Bay",3,4,4,695,"House",2028,31668,1.116,-33.32678,151.44557,3,2,150.9,63.59,"2016","House",1223.02158273381
"49",828000,2016-02-13,"Wetherill Park",2,3,1,563,"House",6127,25688,11.214,-33.84214,150.89843,43,2,150.9,28.94,"2016","House",1470.69271758437
"50",580000,2016-02-13,"Narara",1,3,1,601,"House",7934,34632,8.242,-33.39553,151.33681,10,2,150.9,53.4,"2016","House",965.058236272879
"51",1280000,2016-02-15,"Concord",2,3,2,335,"Semi-Detached",14533,39052,5.058,-33.85608,151.10677,6,2,150.9,9.6,"2016","others",3820.89552238806
"52",930000,2016-02-15,"Canley Vale",2,4,3,1080,"House",10216,20592,2.887,-33.88495,150.95058,11,2,150.9,24.09,"2016","House",861.111111111111
"53",900000,2016-02-15,"Killcare Heights",2,4,6,702,"House",745,40716,2.146,-33.52256,151.37418,127,2,150.9,40.94,"2016","House",1282.05128205128
"54",710000,2016-02-15,"Bass Hill",1,3,2,638,"House",9069,24388,2.929,-33.90028,150.99309,40,2,150.9,20.43,"2016","House",1112.8526645768
"55",553000,2016-02-15,"Bensville",1,3,1,771,"House",2545,36764,4.925,-33.49914,151.39045,27,2,150.9,43.91,"2016","House",717.250324254215
"56",2949000,2016-02-16,"North Turramurra",4,5,2,950,"New House & Land",4257,42484,11.614,-33.69054,151.15407,169,2,150.9,20.05,"2016","others",3104.21052631579
"57",1180000,2016-02-16,"North Rocks",2,4,2,735,"House",7965,40092,5.462,-33.77572,151.01474,92,2,150.9,20.61,"2016","House",1605.44217687075
"58",1030000,2016-02-16,"Avalon Beach",1,3,4,650,"House",9905,43628,5.131,-33.62899,151.32686,46,2,150.9,28.35,"2016","House",1584.61538461538
"59",905000,2016-02-16,"Panania",2,4,1,278,"Duplex",12419,34216,4.751,-33.95493,150.99524,18,2,150.9,22.21,"2016","others",3255.39568345324
"60",750000,2016-02-16,"Bass Hill",2,4,2,290,"Duplex",9069,24388,2.929,-33.90028,150.99309,40,2,150.9,20.43,"2016","others",2586.20689655172
"61",580000,2016-02-16,"Bensville",2,3,1,1764,"House",2545,36764,4.925,-33.49914,151.39045,27,2,150.9,43.91,"2016","House",328.798185941043
"62",1325000,2016-02-17,"North Rocks",2,5,2,739,"House",7965,40092,5.462,-33.77572,151.01474,92,2,150.9,20.61,"2016","House",1792.96346414073
"63",1130000,2016-02-17,"Rosehill",1,3,0,948,"House",3806,39624,3.67,-33.82647,151.03151,4,2,150.9,17.06,"2016","House",1191.98312236287
"64",1100000,2016-02-17,"Picnic Point",1,3,4,975,"House",6160,40560,3.859,-33.97301,151.00632,33,2,150.9,22.31,"2016","House",1128.20512820513
"65",1039000,2016-02-17,"Lansvale",3,5,2,569,"House",2570,25376,2.893,-33.89877,150.96071,5,2,150.9,23.35,"2016","House",1826.01054481547
"66",977000,2016-02-17,"Petersham",1,2,0,170,"House",8116,52884,1.287,-33.89452,151.1556,41,2,150.9,5.99,"2016","House",5747.05882352941
"67",320000,2016-02-17,"Rosemeadow",0,0,0,592,"Vacant land",7862,32864,2.976,-34.10624,150.79181,149,2,150.9,46.98,"2016","others",540.540540540541
"68",2300000,2016-02-18,"Ultimo",2,4,0,134,"House",8845,20072,0.559,-33.87941,151.19845,23,2,150.9,1.9,"2016","House",17164.1791044776
"69",1500000,2016-02-18,"Leichhardt",2,4,0,177,"House",14625,56784,2.595,-33.88143,151.15595,31,2,150.9,5.31,"2016","House",8474.57627118644
"70",1400000,2016-02-19,"Croydon",2,3,3,394,"House",10612,34996,2.435,-33.88062,151.1169,28,2,150.9,8.77,"2016","House",3553.29949238579
"71",1265000,2016-02-19,"Leichhardt",1,3,0,220,"House",14625,56784,2.595,-33.88143,151.15595,31,2,150.9,5.31,"2016","House",5750
"72",510000,2016-02-19,"Narara",2,5,2,1037,"House",7934,34632,8.242,-33.39553,151.33681,10,2,150.9,53.4,"2016","House",491.803278688525
"73",1720000,2016-02-20,"Concord",1,4,2,512,"House",14533,39052,5.058,-33.85608,151.10677,6,2,150.9,9.6,"2016","House",3359.375
"74",1340000,2016-02-20,"Burwood",1,2,2,273,"House",16030,24856,2.435,-33.87838,151.10412,33,2,150.9,9.9,"2016","House",4908.42490842491
"75",1300000,2016-02-20,"Avalon Beach",3,4,2,696,"House",9905,43628,5.131,-33.62899,151.32686,46,2,150.9,28.35,"2016","House",1867.81609195402
"76",1180000,2016-02-20,"Eastlakes",2,3,3,335,"House",6912,25740,2.003,-33.93108,151.21145,18,2,150.9,7.32,"2016","House",3522.38805970149
"77",1110000,2016-02-20,"Picnic Point",1,3,1,620,"House",6160,40560,3.859,-33.97301,151.00632,33,2,150.9,22.31,"2016","House",1790.32258064516
"78",875000,2016-02-20,"Panania",2,3,1,556,"House",12419,34216,4.751,-33.95493,150.99524,18,2,150.9,22.21,"2016","House",1573.74100719424
"79",865000,2016-02-20,"Panania",1,3,2,556,"House",12419,34216,4.751,-33.95493,150.99524,18,2,150.9,22.21,"2016","House",1555.75539568345
"80",862000,2016-02-22,"Panania",2,4,2,355,"Semi-Detached",12419,34216,4.751,-33.95493,150.99524,18,2,150.9,22.21,"2016","others",2428.16901408451
"81",595000,2016-02-22,"Avalon Beach",1,1,1,140,"Apartment / Unit / Flat",9905,43628,5.131,-33.62899,151.32686,46,2,150.9,28.35,"2016","Apartment / Unit / Flat",4250
"82",520000,2016-02-23,"Kincumber",1,3,1,602,"House",7093,29432,9.914,-33.47252,151.40208,24,2,150.9,47.05,"2016","House",863.787375415282
"83",495000,2016-02-23,"Killarney Vale",1,3,1,626,"House",7216,30108,3.018,-33.36629,151.4607,8,2,150.9,60.03,"2016","House",790.73482428115
"84",870000,2016-02-24,"Killcare Heights",3,4,4,955,"House",745,40716,2.146,-33.52256,151.37418,127,2,150.9,40.94,"2016","House",910.994764397906
"85",730000,2016-02-24,"Kincumber",2,4,2,624,"House",7093,29432,9.914,-33.47252,151.40208,24,2,150.9,47.05,"2016","House",1169.87179487179
"86",715000,2016-02-24,"Bensville",3,5,2,732,"House",2545,36764,4.925,-33.49914,151.39045,27,2,150.9,43.91,"2016","House",976.775956284153
"87",453000,2016-02-24,"Killarney Vale",2,3,1,330,"House",7216,30108,3.018,-33.36629,151.4607,8,2,150.9,60.03,"2016","House",1372.72727272727
"88",2100000,2016-02-25,"Drummoyne",1,4,1,417,"House",11950,60840,2.31,-33.85205,151.15424,31,2,150.9,5.35,"2016","House",5035.97122302158
"89",1985000,2016-02-25,"Millers Point",1,3,0,112,"House",1482,79300,0.251,-33.85966,151.20425,35,2,150.9,0.8,"2016","House",17723.2142857143
"90",1780000,2016-02-25,"Millers Point",1,3,0,111,"House",1482,79300,0.251,-33.85966,151.20425,35,2,150.9,0.8,"2016","House",16036.036036036
"91",1415000,2016-02-25,"Russell Lea",1,2,0,272,"House",5001,47684,1.02,-33.85841,151.14202,20,2,150.9,6.33,"2016","House",5202.20588235294
"92",1250000,2016-02-25,"Elanora Heights",2,3,6,1024,"House",4357,44460,3.877,-33.70172,151.27318,105,2,150.9,19.05,"2016","House",1220.703125
"93",545000,2016-02-25,"Narara",1,4,1,601,"House",7934,34632,8.242,-33.39553,151.33681,10,2,150.9,53.4,"2016","House",906.821963394343
"94",1440000,2016-02-26,"Avalon Beach",3,5,3,657,"House",9905,43628,5.131,-33.62899,151.32686,46,2,150.9,28.35,"2016","House",2191.78082191781
"95",1230000,2016-02-26,"Mascot",2,3,2,266,"House",14772,41912,11.961,-33.9466,151.18371,3,2,150.9,9.35,"2016","House",4624.06015037594
"96",915000,2016-02-26,"Bossley Park",2,5,2,619,"House",14585,25012,4.536,-33.86202,150.88392,56,2,150.9,30.17,"2016","House",1478.19063004847
"97",619000,2016-02-26,"Panania",2,2,1,171,"Villa",12419,34216,4.751,-33.95493,150.99524,18,2,150.9,22.21,"2016","others",3619.88304093567
"98",450000,2016-02-26,"Chittaway Bay",1,3,4,588,"House",2028,31668,1.116,-33.32678,151.44557,3,2,150.9,63.59,"2016","House",765.30612244898
"99",225000,2016-02-26,"Chittaway Bay",0,1,0,486,"Vacant land",2028,31668,1.116,-33.32678,151.44557,3,2,150.9,63.59,"2016","others",462.962962962963
"100",3100000,2016-02-27,"Point Clare",4,6,2,2245,"House",3731,31772,3.336,-33.44017,151.31715,62,2,150.9,48.17,"2016","House",1380.84632516704
"101",1800000,2016-02-27,"Leichhardt",2,3,1,348,"House",14625,56784,2.595,-33.88143,151.15595,31,2,150.9,5.31,"2016","House",5172.41379310345
"102",1550000,2016-02-27,"North Turramurra",1,3,2,961,"House",4257,42484,11.614,-33.69054,151.15407,169,2,150.9,20.05,"2016","House",1612.90322580645
"103",1465000,2016-02-27,"Beecroft",2,4,1,853,"House",9396,47112,5.117,-33.75342,151.06372,130,2,150.9,18.35,"2016","House",1717.46776084408
"104",1280000,2016-02-27,"Rodd Point",1,2,1,303,"House",1376,44876,0.374,-33.86584,151.14375,10,2,150.9,6.12,"2016","House",4224.42244224422
"105",1160000,2016-02-27,"Leichhardt",1,3,0,186,"House",14625,56784,2.595,-33.88143,151.15595,31,2,150.9,5.31,"2016","House",6236.55913978495
"106",1085000,2016-02-27,"Leichhardt",1,2,1,209,"House",14625,56784,2.595,-33.88143,151.15595,31,2,150.9,5.31,"2016","House",5191.38755980861
"107",1000000,2016-02-27,"Ermington",2,6,3,822,"House",10737,33644,4.135,-33.8105,151.06162,40,2,150.9,15,"2016","House",1216.54501216545
"108",925000,2016-02-27,"Leichhardt",1,2,0,139,"House",14625,56784,2.595,-33.88143,151.15595,31,2,150.9,5.31,"2016","House",6654.67625899281
"109",820000,2016-02-27,"Padstow Heights",1,3,2,588,"House",3540,34268,1.931,-33.97042,151.03352,51,2,150.9,20.06,"2016","House",1394.55782312925
"110",761000,2016-02-27,"Padstow Heights",2,3,1,551,"House",3540,34268,1.931,-33.97042,151.03352,51,2,150.9,20.06,"2016","House",1381.12522686025
"111",3100000,2016-02-29,"Avalon Beach",3,4,5,1138,"House",9905,43628,5.131,-33.62899,151.32686,46,2,150.9,28.35,"2016","House",2724.07732864675
"112",1650000,2016-02-29,"Concord",1,2,1,531,"House",14533,39052,5.058,-33.85608,151.10677,6,2,150.9,9.6,"2016","House",3107.34463276836
"113",1543000,2016-02-29,"Russell Lea",1,3,1,411,"House",5001,47684,1.02,-33.85841,151.14202,20,2,150.9,6.33,"2016","House",3754.25790754258
"114",1255000,2016-02-29,"Blackwall",2,4,8,872,"House",1888,31148,1.143,-33.50518,151.33518,80,2,150.9,41.58,"2016","House",1439.22018348624
"115",1100000,2016-02-29,"Alexandria",1,2,1,112,"House",8262,69732,3.516,-33.9082,151.19191,9,2,150.9,5.06,"2016","House",9821.42857142857
"116",755000,2016-02-29,"Zetland",1,1,1,59,"Apartment / Unit / Flat",10078,45604,0.805,-33.90769,151.2083,23,2,150.9,4.72,"2016","Apartment / Unit / Flat",12796.6101694915
"117",500000,2016-02-29,"Killarney Vale",1,3,0,696,"House",7216,30108,3.018,-33.36629,151.4607,8,2,150.9,60.03,"2016","House",718.390804597701
"118",850000,2016-03-13,"Revesby",1,4,1,313,"Semi-Detached",14176,31616,5.608,-33.94767,151.01233,14,2,155.2,20.44,"2016","others",2715.65495207668
"119",478000,2016-03-13,"Killarney Vale",2,4,2,556,"House",7216,30108,3.018,-33.36629,151.4607,8,2,155.2,60.03,"2016","House",859.712230215827
"120",700000,2016-03-14,"Macmasters Beach",2,3,1,980,"House",1294,37440,5.879,-33.49756,151.40816,46,2,155.2,44.72,"2016","House",714.285714285714
"121",690000,2016-03-14,"Wyong",2,4,3,2396,"House",4326,25480,11.434,-33.27889,151.43056,3,2,155.2,68.18,"2016","House",287.979966611018
"122",540000,2016-03-14,"Chittaway Bay",2,3,3,522,"House",2028,31668,1.116,-33.32678,151.44557,3,2,155.2,63.59,"2016","House",1034.48275862069
"123",950000,2016-03-16,"Como",1,3,2,588,"House",3977,49296,1.598,-34.00258,151.0648,42,2,155.2,20.31,"2016","House",1615.6462585034
"124",785000,2016-03-16,"Rosehill",1,3,2,481,"House",3806,39624,3.67,-33.82647,151.03151,4,2,155.2,17.06,"2016","House",1632.01663201663
"125",660000,2016-03-16,"Macmasters Beach",3,2,2,917,"House",1294,37440,5.879,-33.49756,151.40816,46,2,155.2,44.72,"2016","House",719.738276990185
"126",487000,2016-03-16,"Narara",1,3,1,493,"House",7934,34632,8.242,-33.39553,151.33681,10,2,155.2,53.4,"2016","House",987.829614604462
"127",1620000,2016-03-17,"Birchgrove",1,3,1,200,"House",3303,78780,0.586,-33.85093,151.18309,24,2,155.2,2.94,"2016","House",8100
"128",1200000,2016-03-17,"Warrimoo",2,5,6,8818,"House",2450,43524,8.576,-33.7239,150.61735,210,2,155.2,57.07,"2016","House",136.085280108868
"129",1105000,2016-03-17,"Mascot",1,3,0,253,"House",14772,41912,11.961,-33.9466,151.18371,3,2,155.2,9.35,"2016","House",4367.58893280632
"130",790000,2016-03-17,"Bass Hill",1,4,2,556,"House",9069,24388,2.929,-33.90028,150.99309,40,2,155.2,20.43,"2016","House",1420.86330935252
"131",450000,2016-03-17,"Narara",1,3,1,639,"House",7934,34632,8.242,-33.39553,151.33681,10,2,155.2,53.4,"2016","House",704.225352112676
"132",2890000,2016-03-18,"Northbridge",2,5,3,903,"House",6347,60060,2.728,-33.8112,151.2183,87,2,155.2,6.03,"2016","House",3200.44296788483
"133",1960000,2016-03-18,"East Killara",3,5,2,834,"House",2978,38428,3.19,-33.75738,151.18183,78,2,155.2,12.23,"2016","House",2350.11990407674
"134",1800000,2016-03-18,"Alexandria",2,3,2,145,"House",8262,69732,3.516,-33.9082,151.19191,9,2,155.2,5.06,"2016","House",12413.7931034483
"135",732000,2016-03-18,"Wetherill Park",2,3,1,553,"House",6127,25688,11.214,-33.84214,150.89843,43,2,155.2,28.94,"2016","House",1323.68896925859
"136",580000,2016-03-18,"Woodcroft",2,3,1,200,"Semi-Detached",6440,40768,1.693,-33.75523,150.88065,38,2,155.2,32.83,"2016","others",2900
"137",2418000,2016-03-19,"Bondi Junction",2,3,0,205,"House",9445,54964,1.079,-33.89296,151.2503,89,2,155.2,4.85,"2016","House",11795.1219512195
"138",2113000,2016-03-19,"West Pymble",2,4,4,850,"House",5298,48672,3.684,-33.76365,151.12999,80,2,155.2,13.47,"2016","House",2485.88235294118
"139",2055000,2016-03-19,"Avalon Beach",3,5,2,718,"House",9905,43628,5.131,-33.62899,151.32686,46,2,155.2,28.35,"2016","House",2862.11699164345
"140",2050000,2016-03-19,"La Perouse",2,3,2,667,"House",399,33124,1.755,-33.99151,151.24014,50,2,155.2,14.29,"2016","House",3073.46326836582
"141",1930000,2016-03-19,"Russell Lea",2,3,2,369,"House",5001,47684,1.02,-33.85841,151.14202,20,2,155.2,6.33,"2016","House",5230.35230352304
"142",1740000,2016-03-19,"Croydon",2,4,2,468,"House",10612,34996,2.435,-33.88062,151.1169,28,2,155.2,8.77,"2016","House",3717.94871794872
"143",1500000,2016-03-19,"Russell Lea",1,2,2,334,"House",5001,47684,1.02,-33.85841,151.14202,20,2,155.2,6.33,"2016","House",4491.01796407186
"144",1435500,2016-03-19,"Eastlakes",1,3,3,468,"House",6912,25740,2.003,-33.93108,151.21145,18,2,155.2,7.32,"2016","House",3067.30769230769
"145",1390000,2016-03-19,"Croydon",1,3,1,701,"House",10612,34996,2.435,-33.88062,151.1169,28,2,155.2,8.77,"2016","House",1982.88159771755
"146",1219000,2016-03-19,"Mascot",2,3,1,251,"House",14772,41912,11.961,-33.9466,151.18371,3,2,155.2,9.35,"2016","House",4856.57370517928
"147",629000,2016-03-19,"Blackwall",2,3,2,306,"House",1888,31148,1.143,-33.50518,151.33518,80,2,155.2,41.58,"2016","House",2055.55555555556
"148",1365000,2016-03-20,"Petersham",1,3,2,279,"House",8116,52884,1.287,-33.89452,151.1556,41,2,155.2,5.99,"2016","House",4892.47311827957
"149",2650000,2016-03-21,"Putney",2,4,2,674,"House",4107,44876,1.508,-33.8268,151.10602,35,2,155.2,10.51,"2016","House",3931.75074183976
"150",1850000,2016-03-21,"North Turramurra",4,4,2,930,"House",4257,42484,11.614,-33.69054,151.15407,169,2,155.2,20.05,"2016","House",1989.24731182796
"151",1150000,2016-03-21,"Ermington",3,4,2,524,"House",10737,33644,4.135,-33.8105,151.06162,40,2,155.2,15,"2016","House",2194.65648854962
"152",925000,2016-03-21,"Picnic Point",3,5,2,350,"House",6160,40560,3.859,-33.97301,151.00632,33,2,155.2,22.31,"2016","House",2642.85714285714
"153",739950,2016-03-21,"Narellan Vale",2,4,2,700,"House",7193,40352,2.481,-34.05177,150.74372,98,2,155.2,47.8,"2016","House",1057.07142857143
"154",600000,2016-03-21,"Kingswood",0,0,0,871,"Vacant land",9301,33228,4.782,-33.76129,150.72784,42,2,155.2,46.09,"2016","others",688.86337543054
"155",1045000,2016-03-22,"Padstow Heights",2,4,3,522,"House",3540,34268,1.931,-33.97042,151.03352,51,2,155.2,20.06,"2016","House",2001.91570881226
"156",920000,2016-03-22,"Bass Hill",2,6,3,556,"House",9069,24388,2.929,-33.90028,150.99309,40,2,155.2,20.43,"2016","House",1654.67625899281
"157",446000,2016-03-22,"Chittaway Bay",2,4,1,614,"House",2028,31668,1.116,-33.32678,151.44557,3,2,155.2,63.59,"2016","House",726.384364820847
"158",935000,2016-03-23,"Revesby",1,3,1,790,"House",14176,31616,5.608,-33.94767,151.01233,14,2,155.2,20.44,"2016","House",1183.54430379747
"159",867000,2016-03-23,"Revesby",2,4,2,575,"House",14176,31616,5.608,-33.94767,151.01233,14,2,155.2,20.44,"2016","House",1507.82608695652
"160",689000,2016-03-23,"Revesby",2,3,1,220,"Townhouse",14176,31616,5.608,-33.94767,151.01233,14,2,155.2,20.44,"2016","Townhouse",3131.81818181818
"161",660000,2016-03-23,"Empire Bay",2,3,2,632,"House",2400,32604,3.974,-33.5035,151.36918,5,2,155.2,42.74,"2016","House",1044.30379746835
"162",587500,2016-03-23,"Narellan Vale",2,3,2,544,"House",7193,40352,2.481,-34.05177,150.74372,98,2,155.2,47.8,"2016","House",1079.96323529412
"163",2450000,2016-03-24,"Birchgrove",3,4,0,230,"House",3303,78780,0.586,-33.85093,151.18309,24,2,155.2,2.94,"2016","House",10652.1739130435
"164",745000,2016-03-24,"Ermington",1,4,0,720,"House",10737,33644,4.135,-33.8105,151.06162,40,2,155.2,15,"2016","House",1034.72222222222
"165",730000,2016-03-24,"Petersham",2,3,1,118,"Apartment / Unit / Flat",8116,52884,1.287,-33.89452,151.1556,41,2,155.2,5.99,"2016","Apartment / Unit / Flat",6186.4406779661
"166",457000,2016-03-24,"Killarney Vale",2,3,1,311,"House",7216,30108,3.018,-33.36629,151.4607,8,2,155.2,60.03,"2016","House",1469.45337620579
"167",820000,2016-03-26,"Bossley Park",2,4,2,591,"House",14585,25012,4.536,-33.86202,150.88392,56,2,155.2,30.17,"2016","House",1387.47884940778
"168",1570000,2016-03-29,"West Pymble",1,3,0,1416,"House",5298,48672,3.684,-33.76365,151.12999,80,2,155.2,13.47,"2016","House",1108.75706214689
"169",1525000,2016-03-29,"Picnic Point",2,5,5,1069,"House",6160,40560,3.859,-33.97301,151.00632,33,2,155.2,22.31,"2016","House",1426.5668849392
"170",1225000,2016-03-29,"Ermington",1,3,2,936,"House",10737,33644,4.135,-33.8105,151.06162,40,2,155.2,15,"2016","House",1308.76068376068
"171",740000,2016-03-29,"Bensville",2,4,2,533,"House",2545,36764,4.925,-33.49914,151.39045,27,2,155.2,43.91,"2016","House",1388.36772983114
"172",708000,2016-03-29,"Bossley Park",2,3,2,586,"House",14585,25012,4.536,-33.86202,150.88392,56,2,155.2,30.17,"2016","House",1208.19112627986
"173",675000,2016-03-29,"Canley Vale",1,3,1,556,"House",10216,20592,2.887,-33.88495,150.95058,11,2,155.2,24.09,"2016","House",1214.02877697842
